Ticket,Ticket Name,Company Description,Currency,Price Today,Price Today (USD),Today's Price Date,52W Low Price,52W Low Date,Return (90D) %,Price Peak (5Y),Date Peak (5Y),Bottom Price After Peak (5Y),Bottom Date After Peak (5Y),Drawdown From Peak (5Y) %,Avg Volume (30D),Volatility (90D),Hit +30% From Bottom Date,Days Bottom → Hit30,Hit +30% From 52W Low Date,Days 52W Low → Hit30,180D Low Price,180D Low Date,Spike +30% Date,Spike +30% In Last 30D
RRX,REGAL REXNORD CORP,"Regal Rexnord Corporation provides sustainable solutions for power, transmit, and control motion products in the North America, Asia, Europe, and internationally.",USD,142.39,142.39,2025-12-30,93.61,2025-04-08,-0.6,180.39,2024-11-25,93.61,2025-04-08,48.1,747650,0.0258,2025-05-06,28.0,2025-05-06,28.0,96.18,2025-04-16,2025-05-07,True
EYE,"National Vision Holdings, Inc.","National Vision Holdings, Inc.",USD,25.94,25.94,2025-12-30,10.1,2024-12-30,-10.9,64.95,2021-11-05,9.68,2024-09-06,85.1,1470893,0.0263,2025-02-26,173.0,2025-03-24,84.0,11.0,2025-04-21,2025-05-07,True
OPFI,OppFi Inc.,"OppFi Inc. , a tech-enabled digital finance platform, provides financial products and services for banks in the United States.",USD,10.83,10.83,2025-12-30,7.0,2025-01-07,-3.3,16.42,2025-02-07,7.91,2025-04-07,51.8,545750,0.0292,2025-05-07,30.0,2025-01-13,6.0,7.98,2025-04-21,2025-05-07,True
GAERF,Central North Airport Group,"Grupo Aeroportuario del Centro Norte, S.",USD,13.8,13.8,2025-12-30,2.55,2024-12-27,72.7,14.61,2025-11-28,12.54,2025-12-11,14.2,1347,0.0799,,,2025-05-07,131.0,2.55,2025-04-14,2025-05-07,True
KE,"Kimball Electronics, Inc.","Kimball Electronics, Inc. provides electronics, assemblies, and contract manufacturing organization solutions.",USD,28.58,28.58,2025-12-30,12.91,2025-04-08,-6.1,33.13,2025-09-18,26.3,2025-11-20,20.6,147953,0.024,,,2025-05-07,29.0,13.1,2025-04-16,2025-05-07,True
HRTG,"Heritage Insurance Holdings, Inc.","Heritage Insurance Holdings, Inc.",USD,29.29,29.29,2025-12-30,10.86,2025-01-10,23.7,31.14,2025-11-14,26.23,2025-11-20,15.8,356980,0.0362,,,2025-03-28,77.0,17.3,2025-04-15,2025-05-07,True
PARR,"PAR PACIFIC HOLDINGS, INC.","Par Pacific Holdings, Inc. operates as an energy company in the United States.",USD,35.53,35.53,2025-12-30,12.23,2025-04-15,1.8,47.2,2025-12-01,35.01,2025-12-26,25.8,1259243,0.0349,,,2025-05-07,22.0,12.23,2025-04-15,2025-05-07,True
ELAN,Elanco Animal Health Inc,"Elanco Animal Health Incorporated, an animal health company, innovates, develops, manufactures, and markets products for pets and farm animals worldwide.",USD,22.76,22.76,2025-12-30,8.1,2025-04-16,9.4,36.72,2021-08-03,8.08,2023-05-30,78.0,5358183,0.0202,2023-07-13,44.0,2025-05-07,21.0,8.1,2025-04-16,2025-05-07,True
NOW,"ServiceNow, Inc.","ServiceNow, Inc. provides cloud-based solution for digital workflows in the North America, Europe, the Middle East and Africa, Asia Pacific, and internationally.",USD,154.23,154.23,2025-12-30,144.33,2025-04-04,-15.5,234.08,2025-01-28,144.33,2025-04-04,38.3,9106310,0.0212,2025-04-24,20.0,2025-04-24,20.0,151.2,2025-04-21,2025-05-07,False
ULS,UL Solutions Inc.,"UL Solutions Inc. , together with its subsidiaries, provides testing, inspection and certification, and related software and advisory services worldwide.",USD,80.3,80.3,2025-12-30,48.76,2025-01-06,13.7,91.21,2025-11-28,76.6,2025-12-05,16.0,1796386,0.0249,,,2025-05-06,120.0,52.81,2025-04-21,2025-05-07,True
TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,"Teva Pharmaceutical Industries Limited develops, manufactures, markets, and distributes generic and other medicines, and biopharmaceutical products in the United States, Europe, Israel, and internationally.",USD,31.34,31.34,2025-12-30,12.82,2025-04-10,56.2,31.89,2025-12-26,,,,9562953,0.0277,,,2025-05-07,27.0,13.31,2025-04-21,2025-05-07,True
CYH,COMMUNITY HEALTH SYSTEMS INC,"Community Health Systems, Inc.",USD,3.18,3.18,2025-12-30,2.39,2025-04-21,1.6,16.65,2021-06-10,2.05,2022-10-21,87.7,1720066,0.0441,2022-10-27,6.0,2025-05-07,16.0,2.39,2025-04-21,2025-05-07,True
ATROB,ASTRONICS CORP,"Astronics Corporation, through its subsidiaries, designs and manufactures products for the aerospace, defense, and electronics industries in the United States, rest of North America, Asia, Europe, South America, and internationally.",USD,55.0,55.0,2025-12-30,14.86,2025-01-08,20.9,55.45,2025-12-23,55.0,2025-12-29,0.8,680,0.0316,,,2025-03-05,56.0,19.53,2025-04-23,2025-05-07,True
ECG,"Everus Construction Group, Inc.","Everus Construction Group, Inc.",USD,87.63,87.63,2025-12-30,33.6,2025-04-04,5.7,101.21,2025-12-11,84.11,2025-12-17,16.9,554710,0.0381,,,2025-05-02,28.0,35.74,2025-04-21,2025-05-07,True
NBIS,Nebius Group N.V.,Nebius Group N. V.,USD,85.17,85.17,2025-12-30,20.06,2025-04-08,-26.3,135.46,2025-10-13,75.45,2025-12-17,44.3,15509686,0.0555,,,2025-05-07,29.0,20.72,2025-04-21,2025-05-07,True
ZK,ZEEKR Intelligent Technology Holding Ltd,"ZEEKR Intelligent Technology Holding Limited, an investment holding company, engages in the research and development, production, commercialization, and sale of the electric vehicles and batteries.",USD,26.73,26.73,2025-12-23,18.38,2025-04-21,-8.2,32.84,2025-03-11,18.38,2025-04-21,44.0,333565,0.0147,2025-05-07,16.0,2025-05-07,16.0,18.38,2025-04-21,2025-05-07,True
ORN,Orion Group Holdings Inc,"Orion Group Holdings, Inc. operates as a specialty construction company in the infrastructure, industrial, and building sectors in the United States, Alaska, Hawaii, Canada, and the Caribbean Basin.",USD,10.13,10.13,2025-12-30,5.03,2025-04-03,21.2,11.87,2024-07-23,5.03,2025-04-03,57.6,230330,0.0391,2025-05-02,29.0,2025-05-02,29.0,5.74,2025-04-14,2025-05-07,True
BBNX,"Beta Bionics, Inc.","Beta Bionics, Inc. , a commercial-stage medical device company, engages in the design, development, and commercialization of solutions to enhance the health and quality of life of insulin-requiring people with diabetes.",USD,31.97,31.97,2025-12-30,9.71,2025-04-08,58.2,31.97,2025-12-30,,,,844946,0.04,,,2025-05-07,29.0,10.05,2025-04-21,2025-05-07,True
NTGR,"NETGEAR, INC.","NETGEAR, Inc. provides connectivity solutions the Americas; Europe, the Middle East, Africa; and the Asia Pacific.",USD,24.57,24.57,2025-12-30,19.97,2025-04-04,-27.2,45.23,2021-01-27,10.43,2023-10-25,76.9,436003,0.0293,2023-11-30,36.0,2025-05-01,27.0,21.61,2025-04-21,2025-05-07,False
FTK,FLOTEK INDUSTRIES INC/CN/,"Flotek Industries, Inc. operates as a technology-driven green chemistry and data company that serves customers across industrial and commercial markets in the United States, the United Arab Emirates, and internationally.",USD,17.29,17.29,2025-12-30,6.25,2025-04-08,11.8,18.75,2025-10-30,13.47,2025-11-20,28.2,321283,0.0494,2025-12-22,32.0,2025-05-07,29.0,6.54,2025-04-21,2025-05-07,True
CMP,COMPASS MINERALS INTERNATIONAL INC,"Compass Minerals International, Inc.",USD,20.02,20.02,2025-12-30,9.12,2025-04-01,1.0,71.4,2021-10-15,7.77,2024-09-10,89.1,544986,0.0337,2024-09-17,7.0,2025-04-22,21.0,10.91,2025-04-15,2025-05-07,True
NRDS,"NERDWALLET, INC.","NerdWallet, Inc. operates a digital platform that provides financial guidance to consumers and small and mid-sized businesses (SMB) in the United States, the United Kingdom, Australia, and Canada.",USD,13.95,13.95,2025-12-30,7.8,2025-04-08,29.5,28.3,2021-11-04,6.51,2023-10-25,77.0,825343,0.0279,2023-10-27,2.0,2025-05-07,29.0,8.3,2025-04-16,2025-05-07,True
APPS,"Digital Turbine, Inc.","Digital Turbine, Inc. , through its subsidiaries, operates a mobile growth platform for advertisers, publishers, carriers, and device original equipment manufacturers (OEMs).",USD,5.04,5.04,2025-12-30,1.69,2024-12-31,-22.8,94.74,2021-03-01,1.21,2024-11-19,98.7,2371566,0.0529,2024-12-19,30.0,2025-01-23,23.0,2.68,2025-04-14,2025-05-07,True
XPEL,"XPEL, Inc.","XPEL, Inc. manufactures, installs, sells, and distributes protective films, coatings and related services.",USD,52.12,52.12,2025-12-30,24.72,2025-04-08,56.8,101.4,2021-07-23,24.72,2025-04-08,75.6,278423,0.0191,2025-05-06,28.0,2025-05-06,28.0,25.84,2025-04-17,2025-05-07,True
EVGO,EVgo Inc.,"EVgo, Inc. owns and operates a direct current fast charging network for electric vehicles in the United States.",USD,2.91,2.91,2025-12-30,2.37,2025-03-13,-41.9,22.07,2021-01-26,1.71,2024-04-25,92.3,3292176,0.0374,2024-05-14,19.0,2025-05-06,54.0,2.47,2025-04-21,2025-05-06,True
SHLS,"Shoals Technologies Group, Inc.","Shoals Technologies Group, Inc.",USD,8.57,8.57,2025-12-30,2.81,2025-03-11,8.1,40.17,2021-02-19,2.81,2025-03-11,93.0,3908073,0.0465,2025-04-09,29.0,2025-04-09,29.0,3.25,2025-04-21,2025-05-06,True
AGX,ARGAN INC,"Argan, Inc. , through its subsidiaries, provides engineering, procurement, construction, commissioning, maintenance, project development, and technical consulting services to the power generation market in the United States, Republic of Ireland, a...",USD,315.44,315.44,2025-12-30,103.37,2025-03-10,13.0,395.2,2025-11-28,296.56,2025-12-17,25.0,382450,0.0459,,,2025-03-28,18.0,129.06,2025-04-21,2025-05-06,True
STX,Seagate Technology Holdings plc,"Seagate Technology Holdings plc engages in the provision of data storage technology and infrastructure solutions in Singapore, the United States, the Netherlands, and internationally.",USD,280.08,280.08,2025-12-30,65.81,2025-04-08,9.3,307.04,2025-12-11,276.92,2025-12-17,9.8,3698483,0.0425,,,2025-04-30,22.0,71.21,2025-04-15,2025-05-06,True
AEVA,"Aeva Technologies, Inc.","Aeva Technologies, Inc. engages in the design, development, manufacture, and sale of LiDAR sensing systems, and related perception and autonomy-enabling software solutions in North America, Europe, the Middle East, Africa, and Asia.",USD,13.2,13.2,2025-12-30,2.59,2025-03-13,-11.7,100.0,2021-02-10,2.29,2024-07-02,97.7,1925043,0.0696,2024-07-12,10.0,2025-03-20,7.0,6.18,2025-04-22,2025-05-06,True
DHC,DIVERSIFIED HEALTHCARE TRUST,DHC is a real estate investment trust focused on owning high-quality healthcare properties located throughout the United States.,USD,4.73,4.73,2025-12-30,2.01,2025-01-13,7.8,5.14,2025-12-19,4.73,2025-12-29,8.0,901776,0.0216,,,2025-02-05,23.0,2.05,2025-04-14,2025-05-06,True
OKLO,Oklo Inc.,"Oklo Inc. develops advanced fission power plants to provide clean, reliable, and affordable energy at scale to the customers in the United States.",USD,71.62,71.62,2025-12-30,19.8,2025-04-04,-38.2,174.14,2025-10-14,71.62,2025-12-30,58.9,11258053,0.0678,,,2025-05-01,27.0,20.39,2025-04-21,2025-05-06,True
HWM,Howmet Aerospace Inc.,"Howmet Aerospace Inc. provides advanced engineered solutions for the aerospace and transportation industries in the United States, Japan, France, Germany, the United Kingdom, Mexico, Italy, Canada, Poland, China, and internationally.",USD,207.81,207.81,2025-12-30,109.08,2024-12-31,6.7,212.17,2025-12-24,,,,2156503,0.0161,,,2025-05-01,121.0,119.25,2025-04-21,2025-05-06,True
STRL,"STERLING INFRASTRUCTURE, INC.","Sterling Infrastructure, Inc. engages in the provision of e-infrastructure, transportation, and building solutions in the United States.",USD,307.68,307.68,2025-12-30,104.96,2025-04-04,-9.0,411.07,2025-11-05,283.57,2025-12-17,31.0,606550,0.0441,,,2025-04-11,7.0,131.57,2025-04-21,2025-05-06,True
MTZ,MASTEC INC,"MasTec, Inc. , an infrastructure construction company, provides engineering, building, installation, maintenance, and upgrade services for communications, energy, utility, and other infrastructure primarily in the United States and Canada.",USD,220.33,220.33,2025-12-30,106.07,2025-04-04,2.5,232.94,2025-12-11,209.27,2025-12-17,10.2,784976,0.0253,,,2025-05-02,28.0,111.12,2025-04-21,2025-05-06,True
XMTR,"Xometry, Inc.","Xometry, Inc. operates an artificial intelligence (AI) powered online manufacturing marketplace in the United States and internationally.",USD,63.14,63.14,2025-12-30,19.34,2025-04-08,20.4,87.39,2021-06-30,11.28,2024-07-01,87.1,676306,0.0464,2024-07-16,15.0,2025-04-25,17.0,21.49,2025-04-14,2025-05-06,True
CEG,Constellation Energy Corp,Constellation Energy Corporation produces and sells energy products and services in the United States.,USD,357.12,357.12,2025-12-30,170.33,2025-04-04,1.9,403.49,2025-10-15,335.36,2025-11-13,16.9,2323253,0.0297,,,2025-04-25,21.0,191.9,2025-04-21,2025-05-06,True
WRD,WeRide Inc.,"WeRide Inc. , an investment holding company, provides autonomous driving products and solutions for mobility, logistics, and sanitation industries in the People's Republic of China.",USD,8.9,8.9,2025-12-30,6.49,2025-04-30,-13.8,40.4,2025-02-18,6.49,2025-04-30,83.9,4372180,0.0493,2025-05-06,6.0,2025-05-06,6.0,6.49,2025-04-30,2025-05-06,True
ERO,Ero Copper Corp.,"Ero Copper Corp. engages in the exploration, development, and production of mining projects in Brazil.",USD,28.68,28.68,2025-12-30,9.65,2025-04-08,38.9,28.68,2025-12-30,,,,1109413,0.0308,,,2025-04-24,16.0,10.51,2025-04-15,2025-05-06,True
DAVE,Dave Inc./DE,Dave Inc. provides various financial products and services through its financial services platform in the United States.,USD,221.25,221.25,2025-12-30,70.8,2025-04-04,12.1,457.6,2022-02-01,4.55,2023-05-19,99.0,424806,0.0415,2023-06-05,17.0,2025-04-25,21.0,80.66,2025-04-21,2025-05-06,True
CRML,Critical Metals Corp.,Critical Metals Corp. operates as a mining exploration and development company in Austria and Southern Greenland.,USD,6.91,6.91,2025-12-30,1.37,2025-04-28,-2.5,29.97,2025-10-14,6.91,2025-12-30,76.9,6140680,0.122,,,2025-05-05,7.0,1.37,2025-04-28,2025-05-05,True
EVTL,Vertical Aerospace Ltd.,"Vertical Aerospace Ltd. , an aerospace and technology company, engages in designing, manufacturing, and selling zero operating emission electric vertical takeoff and landing (eVTOL) aircraft for use in the advanced air mobility market in the Unite...",USD,5.28,5.28,2025-12-30,2.88,2025-04-08,-2.0,128.4,2021-12-17,2.88,2025-04-08,97.8,2120106,0.054,2025-04-25,17.0,2025-04-25,17.0,3.24,2025-04-21,2025-05-05,True
IMMP,IMMUTEP Ltd,"Immutep Limited, a biotechnology company, engages in developing novel Lymphocyte Activation Gene-3 related immunotherapies for cancer and autoimmune diseases in Australia.",USD,2.93,2.93,2025-12-30,1.41,2025-04-10,61.9,5.21,2021-06-01,1.41,2025-04-10,72.9,1313080,0.0462,2025-05-05,25.0,2025-05-05,25.0,1.45,2025-04-16,2025-05-05,True
AXL,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,"American Axle & Manufacturing Holdings, Inc.",USD,6.45,6.45,2025-12-30,3.1,2025-04-11,9.1,12.9,2021-03-12,3.1,2025-04-11,76.0,2373980,0.03,2025-05-05,24.0,2025-05-05,24.0,3.16,2025-04-14,2025-05-05,True
LUMN,"Lumen Technologies, Inc.","Lumen Technologies, Inc. , a networking company, provides integrated products and services to business and mass customers in the United States and internationally.",USD,7.82,7.82,2025-12-30,3.07,2025-04-21,28.8,13.73,2021-06-09,0.98,2023-11-01,92.9,12715123,0.0532,2023-11-06,5.0,2025-05-05,14.0,3.07,2025-04-21,2025-05-05,True
SITM,SITIME Corp,"SiTime Corporation designs, develops, and sells silicon timing systems solutions in Taiwan, Hong Kong, the United States, Singapore, and internationally.",USD,363.77,363.77,2025-12-30,116.79,2025-04-08,23.0,385.61,2025-12-11,356.09,2025-12-17,7.7,347146,0.0469,,,2025-04-25,17.0,126.57,2025-04-21,2025-05-05,True
WWW,WOLVERINE WORLD WIDE INC /DE/,"Wolverine World Wide, Inc. designs, manufactures, sources, markets, licenses, and distributes footwear, apparel, and accessories in the United States, Europe, the Middle East, Africa, the Asia Pacific, Canada and Latin America.",USD,18.03,18.03,2025-12-30,9.98,2025-04-08,-32.5,39.33,2021-05-07,6.86,2023-10-13,82.6,1586263,0.0453,2023-12-14,62.0,2025-04-29,21.0,10.44,2025-04-16,2025-05-02,True
VST,Vistra Corp.,"Vistra Corp. , together with its subsidiaries, operates as an integrated retail electricity and power generation company in the United States.",USD,162.62,162.62,2025-12-30,97.7,2025-04-04,-19.2,217.62,2025-09-22,159.75,2025-12-17,26.6,4153050,0.0304,,,2025-04-28,24.0,106.12,2025-04-21,2025-05-02,True
CVNA,CARVANA CO.,"Carvana Co. , together with its subsidiaries, operates an e-commerce platform for buying and selling used cars in the United States.",USD,429.55,429.55,2025-12-30,162.57,2025-04-04,8.6,472.73,2025-12-11,429.55,2025-12-30,9.1,4712723,0.0424,,,2025-04-09,5.0,195.83,2025-04-21,2025-05-02,True
HOUS,Anywhere Real Estate Inc.,"Anywhere Real Estate Inc. , through its subsidiaries, provides residential real estate services in the United States and internationally.",USD,14.22,14.22,2025-12-30,2.78,2025-01-13,40.7,20.65,2021-10-20,2.78,2025-01-13,86.5,1640996,0.0307,2025-01-22,9.0,2025-01-22,9.0,2.88,2025-04-21,2025-05-02,True
IESC,"IES Holdings, Inc.","IES Holdings, Inc. designs and installs integrated electrical and technology systems and provides infrastructure products and services in the United States.",USD,394.4,394.4,2025-12-30,160.58,2025-04-04,0.7,477.77,2025-12-11,394.4,2025-12-30,17.4,160683,0.0409,,,2025-05-01,27.0,167.67,2025-04-21,2025-05-02,True
SERV,Serve Robotics Inc. /DE/,"Serve Robotics Inc. designs, develops, and operates low-emission robots that serve people in public spaces for food delivery activity in the United States.",USD,10.1,10.1,2025-12-30,5.13,2025-04-08,-14.2,23.8,2024-03-08,1.82,2024-06-26,92.4,6518540,0.0708,2024-07-05,9.0,2025-05-02,24.0,5.17,2025-04-21,2025-05-02,True
QUBT,Quantum Computing Inc.,"Quantum Computing Inc. , an integrated photonics company, provides quantum machines to commercial and government markets in the United States.",USD,10.4,10.4,2025-12-30,4.52,2025-03-10,-45.2,25.68,2024-12-18,4.52,2025-03-10,82.4,22128490,0.0715,2025-03-14,4.0,2025-03-14,4.0,5.87,2025-04-21,2025-05-02,True
RIOT,"Riot Platforms, Inc.","Riot Platforms, Inc. , together with its subsidiaries, operates as a Bitcoin mining company in the United States.",USD,12.7,12.7,2025-12-30,6.29,2025-04-21,-32.9,77.9,2021-02-17,3.29,2022-12-28,95.8,16306853,0.0514,2023-01-06,9.0,2025-05-02,11.0,6.29,2025-04-21,2025-05-02,True
ISOU,IsoEnergy Ltd.,"IsoEnergy Ltd. engages in the acquisition, development, and exploration of uranium mineral properties in Canada, the United States, and Australia.",USD,8.94,8.94,2025-12-30,4.93,2025-04-21,-13.4,20.76,2021-11-09,4.93,2025-04-21,76.3,56450,0.0448,2025-05-02,11.0,2025-05-02,11.0,4.93,2025-04-21,2025-05-02,True
APP,AppLovin Corp,AppLovin Corporation engages in building a software-based platform for advertisers to enhance the marketing and monetization of their content in the United States and internationally.,USD,693.71,693.71,2025-12-30,219.37,2025-04-04,-1.5,733.6,2025-12-22,693.71,2025-12-30,5.4,3662870,0.0388,,,2025-04-29,25.0,228.13,2025-04-21,2025-05-02,True
IRTC,"iRhythm Technologies, Inc.","iRhythm Technologies, Inc. , a digital healthcare company, engages in the design, development, and commercialization of device-based technology that provides ambulatory cardiac monitoring services to diagnose arrhythmias in the United States.",USD,178.57,178.57,2025-12-30,86.92,2024-12-30,6.6,268.46,2021-01-20,41.91,2021-08-19,84.4,452896,0.0182,2021-09-13,25.0,2025-02-19,51.0,98.63,2025-04-21,2025-05-02,True
ASMB,"ASSEMBLY BIOSCIENCES, INC.","Assembly Biosciences, Inc. , a biotechnology company, develops therapeutic candidates for the treatment of viral diseases worldwide.",USD,32.13,32.13,2025-12-30,8.26,2025-04-08,30.6,79.56,2021-02-09,7.8,2023-11-21,90.2,139953,0.0373,2024-01-08,48.0,2025-04-28,20.0,9.81,2025-04-15,2025-05-02,True
RBLX,Roblox Corp,Roblox Corporation operates an immersive platform for connection and communication in the United States and internationally.,USD,81.81,81.81,2025-12-30,51.22,2025-04-08,-39.0,141.56,2025-09-29,80.99,2025-12-23,42.8,7301633,0.0328,,,2025-04-30,22.0,56.91,2025-04-14,2025-05-02,True
AEIS,ADVANCED ENERGY INDUSTRIES INC,"Advanced Energy Industries, Inc.",USD,213.41,213.41,2025-12-30,78.87,2025-04-04,21.2,225.68,2025-11-05,188.78,2025-11-20,16.4,351563,0.0311,,,2025-05-01,27.0,85.4,2025-04-16,2025-05-02,True
PRAX,"Praxis Precision Medicines, Inc.","Praxis Precision Medicines, Inc.",USD,297.02,297.02,2025-12-30,28.47,2025-04-10,460.2,903.0,2021-01-07,12.06,2023-03-30,98.7,960483,0.1442,2023-04-17,18.0,2025-04-29,19.0,29.67,2025-04-15,2025-05-02,True
PSNL,"Personalis, Inc.","Personalis, Inc. develops, markets, and sells advanced cancer genomic tests and services in the United States and internationally.",USD,7.97,7.97,2025-12-30,3.0,2025-04-08,15.3,51.02,2021-01-20,0.93,2023-10-23,98.2,1541000,0.0673,2023-11-20,28.0,2025-05-02,24.0,3.16,2025-04-21,2025-05-02,True
DAN,DANA Inc,"Dana Incorporated, together with its subsidiaries, provides power-conveyance and energy-management solutions for vehicles and machinery in North America, Europe, South America, and the Asia Pacific.",USD,24.1,24.1,2025-12-30,10.2,2025-04-08,22.0,24.84,2021-06-03,7.41,2024-10-31,70.2,1920143,0.0233,2024-11-27,27.0,2025-04-30,22.0,10.85,2025-04-14,2025-05-02,True
KALU,KAISER ALUMINUM CORP,"Kaiser Aluminum Corporation, together with its subsidiaries, manufactures and sells semi-fabricated specialty aluminum mill products.",USD,118.11,118.11,2025-12-30,48.75,2025-04-08,52.0,118.11,2025-12-30,,,,188716,0.0308,,,2025-04-29,21.0,52.09,2025-04-21,2025-05-02,True
PSIX,"POWER SOLUTIONS INTERNATIONAL, INC.","Power Solutions International, Inc.",USD,59.19,59.19,2025-12-30,18.7,2025-04-08,-35.8,115.78,2025-09-23,51.46,2025-11-20,55.6,474693,0.052,2025-12-19,29.0,2025-04-14,6.0,21.02,2025-04-22,2025-05-02,True
W,Wayfair Inc.,Wayfair Inc. engages in the e-commerce business in the United States and internationally.,USD,101.03,101.03,2025-12-30,24.14,2025-04-08,16.9,345.47,2021-03-22,24.14,2025-04-08,93.0,2893240,0.0414,2025-05-02,24.0,2025-05-02,24.0,25.14,2025-04-16,2025-05-02,True
JBLU,JETBLUE AIRWAYS CORP,JetBlue Airways Corporation provides air transportation services.,USD,4.59,4.59,2025-12-30,3.43,2025-04-16,-1.9,21.64,2021-03-15,3.43,2025-04-16,84.1,16546403,0.0296,2025-05-02,16.0,2025-05-02,16.0,3.43,2025-04-16,2025-05-02,True
ADPT,Adaptive Biotechnologies Corp,"Adaptive Biotechnologies Corporation, a commercial-stage company, develops an immune medicine platform for the diagnosis and treatment of various diseases.",USD,16.42,16.42,2025-12-30,5.99,2024-12-31,12.8,67.74,2021-01-22,2.34,2024-04-18,96.6,2753873,0.0484,2024-05-06,18.0,2025-01-22,22.0,6.83,2025-04-21,2025-05-02,True
FIX,COMFORT SYSTEMS USA INC,"Comfort Systems USA, Inc. , together with its subsidiaries, provides mechanical and electrical installation, renovation, maintenance, repair, and replacement services for the mechanical and electrical services industry in the United States.",USD,946.93,946.93,2025-12-30,295.83,2025-04-04,13.6,1024.92,2025-12-11,883.79,2025-12-17,13.8,763000,0.036,,,2025-04-25,21.0,327.42,2025-04-21,2025-05-02,True
FDMT,"4D Molecular Therapeutics, Inc.","4D Molecular Therapeutics, Inc.",USD,7.58,7.58,2025-12-30,2.51,2025-04-08,-13.2,52.67,2021-02-11,2.51,2025-04-08,95.2,1035910,0.0592,2025-04-22,14.0,2025-04-22,14.0,2.78,2025-04-14,2025-05-02,True
RGTI,"Rigetti Computing, Inc.","Rigetti Computing, Inc. , through its subsidiaries, builds quantum computers and the superconducting quantum processors the United States, the United Kingdom, rest of Europe, Asia, and internationally.",USD,22.41,22.41,2025-12-30,6.05,2025-01-13,-24.9,56.34,2025-10-15,22.27,2025-12-29,60.5,37377453,0.0778,,,2025-01-14,1.0,8.11,2025-04-21,2025-05-02,True
IIIN,INSTEEL INDUSTRIES INC,"Insteel Industries Inc. , together with its subsidiaries, manufactures and markets steel wire reinforcing products for concrete construction applications.",USD,32.28,32.28,2025-12-30,22.95,2025-04-08,-13.3,38.35,2025-07-10,29.1,2025-11-20,24.1,130140,0.0307,,,2025-04-22,14.0,25.81,2025-04-16,2025-05-02,False
FIVE,"FIVE BELOW, INC","Five Below, Inc. operates as a specialty value retailer in the United States.",USD,188.59,188.59,2025-12-30,55.75,2025-04-08,21.5,236.21,2021-08-25,55.75,2025-04-08,76.4,1367946,0.0239,2025-04-23,15.0,2025-04-23,15.0,62.67,2025-04-15,2025-05-02,True
NNE,Nano Nuclear Energy Inc.,NANO Nuclear Energy Inc. operates as a nuclear energy company.,USD,24.89,24.89,2025-12-30,18.52,2025-04-21,-36.4,56.63,2025-10-07,24.89,2025-12-30,56.0,1848150,0.0667,,,2025-05-02,11.0,18.52,2025-04-21,2025-05-02,True
TTMI,TTM TECHNOLOGIES INC,"TTM Technologies, Inc. manufactures and sells mission systems, radio frequency (RF) components and RF microwave/microelectronic assemblies, and printed circuit boards (PCB) in the United States, Taiwan, and internationally.",USD,70.42,70.42,2025-12-30,17.57,2025-04-08,19.2,80.24,2025-12-11,61.58,2025-12-17,23.3,1912620,0.0449,,,2025-05-01,23.0,18.21,2025-04-21,2025-05-02,True
LPTH,LIGHTPATH TECHNOLOGIES INC,"LightPath Technologies, Inc. designs, develops, manufactures, and distributes optical systems and assemblies in the United States.",USD,10.56,10.56,2025-12-30,1.65,2025-04-08,37.5,10.56,2025-12-30,,,,1428960,0.0743,,,2025-04-25,17.0,1.87,2025-04-14,2025-05-02,True
LUNR,"Intuitive Machines, Inc.","Intuitive Machines, Inc. designs, manufactures, and operates space products and services in the United States.",USD,15.94,15.94,2025-12-30,6.48,2025-03-11,50.2,81.99,2023-02-22,2.11,2024-01-04,97.4,8874080,0.0695,2024-01-10,6.0,2025-03-24,13.0,7.04,2025-04-21,2025-05-02,True
LXU,"LSB INDUSTRIES, INC.","LSB Industries, Inc. engages in the manufacture, marketing, and sale of chemical products in the United States.",USD,8.32,8.32,2025-12-30,4.98,2025-04-21,7.2,26.74,2022-04-19,4.98,2025-04-21,81.4,431670,0.0335,2025-05-02,11.0,2025-05-02,11.0,4.98,2025-04-21,2025-05-02,True
CPS,Cooper-Standard Holdings Inc.,"Cooper-Standard Holdings Inc. , through its subsidiary, manufactures and sells sealing, fuel and brake delivery, and fluid transfer systems in the North America, Europe, the Asia Pacific, and the South America.",USD,33.22,33.22,2025-12-30,11.16,2025-04-08,-9.1,47.12,2021-03-12,3.71,2022-06-15,92.1,128390,0.0398,2022-06-24,9.0,2025-04-28,20.0,11.8,2025-04-16,2025-05-02,True
ALAB,"Astera Labs, Inc.","Astera Labs, Inc. designs, manufactures, and sells semiconductor-based connectivity solutions for cloud and AI infrastructure.",USD,170.84,170.84,2025-12-30,52.94,2025-04-04,-12.2,251.88,2025-09-18,139.29,2025-11-20,44.7,5700913,0.0596,,,2025-05-01,27.0,54.42,2025-04-21,2025-05-02,True
MAX,"MediaAlpha, Inc.","MediaAlpha, Inc. , through its subsidiaries, operates an insurance customer acquisition platform in the United States.",USD,13.03,13.03,2025-12-30,7.49,2025-04-15,16.5,64.11,2021-03-15,5.36,2023-05-16,91.6,442280,0.0276,2023-05-22,6.0,2025-05-02,17.0,7.49,2025-04-15,2025-05-02,True
