date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'IFCNF')","('high', 'IFCNF')","('low', 'IFCNF')","('close', 'IFCNF')","('adj_close', 'IFCNF')","('volume', 'IFCNF')","('currency', '')"
2025-01-15,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-16,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-17,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-21,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-22,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-23,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-24,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-27,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-28,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-29,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-30,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-31,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-03,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-04,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-05,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-06,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-07,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-10,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-11,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-12,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-13,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-14,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-18,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-19,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-20,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-21,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-24,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-25,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-26,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-27,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-02-28,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-03,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-04,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-05,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-06,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-07,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-10,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-11,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-12,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-13,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-14,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-17,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-18,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-19,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-20,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-21,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-24,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-25,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-26,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-27,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-28,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-03-31,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-04-01,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-04-02,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-04-03,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-04-04,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-04-07,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-04-08,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-04-09,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-04-10,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-04-11,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-04-14,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-04-15,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-04-16,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-04-17,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-04-21,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-04-22,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-04-23,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-04-24,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-04-25,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-04-28,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-04-29,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-04-30,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-01,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-02,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-05,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-06,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-07,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-08,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-09,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-12,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-13,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-14,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-15,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-16,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-19,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-20,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-21,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-22,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-23,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-27,126.0,126.0,126.0,126.0,126.0,0,,,,,,,,
2025-05-28,117.5,117.5,117.5,117.5,117.5,95,,,,,,,,
2025-05-29,117.5,117.5,117.5,117.5,117.5,0,,,,,,,,
2025-05-30,117.5,117.5,117.5,117.5,117.5,0,,,,,,,,
2025-06-02,117.5,117.5,117.5,117.5,117.5,0,,,,,,,,
2025-06-03,117.5,117.5,117.5,117.5,117.5,0,,,,,,,,
2025-06-04,117.5,117.5,117.5,117.5,117.5,0,,,,,,,,
2025-06-05,127.0,127.0,127.0,127.0,127.0,1,,,,,,,,
2025-06-06,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-06-09,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-06-10,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-06-11,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-06-12,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-06-13,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-06-16,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-06-17,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-06-18,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-06-20,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-06-23,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-06-24,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-06-25,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-06-26,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-06-27,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-06-30,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-01,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-02,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-03,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-07,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-08,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-09,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-10,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-11,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-14,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-15,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-16,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-17,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-18,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-21,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-22,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-23,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-24,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-25,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-28,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-29,127.0,127.0,127.0,127.0,127.0,0,,,,,,,,
2025-07-30,133.0,133.0,133.0,133.0,133.0,100,,,,,,,,
2025-07-31,119.5,119.5,119.5,119.5,119.5,8,,,,,,,,
2025-08-01,119.5,119.5,119.5,119.5,119.5,0,,,,,,,,
2025-08-04,119.5,119.5,119.5,119.5,119.5,0,,,,,,,,
2025-08-05,119.5,119.5,119.5,119.5,119.5,0,,,,,,,,
2025-08-06,119.0,119.0,119.0,119.0,119.0,100,,,,,,,,
2025-08-07,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-08-08,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-08-11,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-08-12,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-08-13,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-08-14,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-08-15,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-08-18,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-08-19,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-08-20,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-08-21,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-08-22,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-08-25,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-08-26,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-08-27,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-08-28,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-08-29,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-02,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-03,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-04,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-05,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-08,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-09,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-10,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-11,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-12,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-15,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-16,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-17,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-18,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-19,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-22,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-23,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-24,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-25,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-26,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-29,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-09-30,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-01,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-02,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-03,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-06,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-07,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-08,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-09,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-10,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-13,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-14,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-15,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-16,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-17,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-20,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-21,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-22,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-23,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-24,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-27,119.0,119.0,119.0,119.0,119.0,0,,,,,,,,
2025-10-28,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,25,,,,,,,,
2025-10-29,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-10-30,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-10-31,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-03,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-04,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-05,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-06,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-07,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-10,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-11,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-12,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-13,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-14,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-17,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-18,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-19,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-20,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-21,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-24,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-25,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-26,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-11-28,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-12-01,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-12-02,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-12-03,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-12-04,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-12-05,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-12-08,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-12-09,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-12-10,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,120.48750305175781,0,,,,,,,,
2025-12-11,124.40010070800781,124.40010070800781,124.40010070800781,124.40010070800781,124.40010070800781,12,,,,,,,,
2025-12-12,124.40010070800781,124.40010070800781,124.40010070800781,124.40010070800781,124.40010070800781,0,,,,,,,,
2025-12-15,124.40010070800781,124.40010070800781,124.40010070800781,124.40010070800781,124.40010070800781,0,,,,,,,,
2025-12-16,124.40010070800781,124.40010070800781,124.40010070800781,124.40010070800781,124.40010070800781,0,,,,,,,,
2025-12-17,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,98,,,,,,,,
2025-12-18,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,0,,,,,,,,
2025-12-19,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,0,,,,,,,,
2025-12-22,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,0,,,,,,,,
2025-12-23,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,0,,,,,,,,
2025-12-24,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,0,,,,,,,,
2025-12-26,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,0,,,,,,,,
2025-12-29,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,0,,,,,,,,
2025-12-30,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211,0,,,,,,,,
,IFCNF,IFCNF,IFCNF,IFCNF,IFCNF,IFCNF,,,,,,,,
